color_img,depth_img,uv_img,color_gt,depth_gt
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0010_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0010_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0010_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0190_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0190_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0011_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0011_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0011_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0191_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0191_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0012_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0012_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0012_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0192_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0192_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0013_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0013_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0013_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0193_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0193_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0014_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0014_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0014_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0194_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0194_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0015_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0015_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0015_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0195_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0195_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0016_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0016_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0016_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0196_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0196_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0017_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0017_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0017_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0197_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0197_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0018_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0018_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0018_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0198_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0198_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0019_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0019_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0019_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0199_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0199_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0020_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0020_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0020_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0200_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0200_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0021_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0021_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0021_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0201_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0201_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0022_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0022_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0022_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0202_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0202_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0023_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0023_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0023_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0203_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0203_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0024_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0024_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0024_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0204_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0204_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0025_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0025_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0025_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0205_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0205_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0026_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0026_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0026_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0206_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0206_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0027_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0027_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0027_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0207_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0207_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0028_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0028_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0028_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0208_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0208_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0029_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0029_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0029_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0209_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0209_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0330_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0330_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0330_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0150_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0150_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0331_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0331_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0331_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0151_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0151_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0332_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0332_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0332_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0152_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0152_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0333_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0333_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0333_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0153_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0153_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0334_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0334_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0334_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0154_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0154_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0335_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0335_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0335_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0155_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0155_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0336_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0336_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0336_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0156_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0156_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0337_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0337_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0337_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0157_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0157_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0338_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0338_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0338_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0158_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0158_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0339_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0339_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0339_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0159_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0159_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0340_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0340_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0340_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0160_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0160_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0341_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0341_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0341_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0161_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0161_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0342_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0342_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0342_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0162_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0162_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0343_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0343_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0343_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0163_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0163_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0344_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0344_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0344_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0164_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0164_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0345_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0345_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0345_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0165_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0165_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0346_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0346_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0346_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0166_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0166_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0347_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0347_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0347_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0167_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0167_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0348_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0348_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0348_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0168_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0168_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0349_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0349_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0349_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0169_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0169_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0350_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0350_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0350_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0170_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0170_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0351_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0351_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0351_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0171_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0171_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0352_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0352_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0352_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0172_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0172_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0353_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0353_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0353_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0173_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0173_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0354_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0354_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0354_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0174_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0174_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0355_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0355_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0355_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0175_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0175_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0356_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0356_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0356_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0176_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0176_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0357_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0357_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0357_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0177_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0177_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0358_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0358_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0358_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0178_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0178_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0000/0359_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0000/0359_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0000/0359_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0000/0179_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0000/0179_0_00.png
G:/lx/Datasets/thuman_fb/human_fb_train/RENDER/0004/0000_0_00.jpg,G:/lx/Datasets/thuman_fb/human_fb_train/DEPTH/0004/0000_0_00.png,G:/lx/Datasets/thuman_fb/human_fb_train/uv/0004/0000_0_00_dp.0001.png,G:/lx/Datasets/thuman_fb/thuman_fb_gt/RENDER/0004/0180_0_00.jpg,G:/lx/Datasets/thuman_fb/thuman_fb_gt/DEPTH/0004/0180_0_00.png
